Node,degree,betweenness,closeness,eigenvector,pagerank
McGuireBA,0.00040008001600320064,0.0,0.24123767798466594,4.28049446474634e-05,4.28049446474634e-05
WangB,0.006601320264052811,0.0022813614707611132,0.32013081395348836,0.00039646644700200393,0.00039646644700200393
GoffmanMF,0.00040008001600320064,0.0,0.2085207100591716,7.382484344174475e-05,7.382484344174475e-05
SchebendachJ,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
SringeryuangL,0.00020004000800160032,0.0,0.20823473734027448,5.551765147306744e-05,5.551765147306744e-05
BuhaugØ,0.00020004000800160032,0.0,0.19081654754169375,6.666324199955465e-05,6.666324199955465e-05
KromBP,0.0034006801360272057,5.8079275227345665e-05,0.2738576313335406,0.0002656152071615087,0.0002656152071615087
daSilvaPinhoA,0.00020004000800160032,0.0,0.2069046500704556,5.649513607069421e-05,5.649513607069421e-05
KalischR,0.0014002800560112022,4.682946718450784e-05,0.238236884802596,0.0001644889635070822,0.0001644889635070822
vanLoosdrechtM,0.00040008001600320064,0.0,0.22160664819944598,7.0388126381918e-05,7.0388126381918e-05
BaglioMC,0.016203240648129627,0.0001393598846702034,0.3062217587765033,0.00033258984160610186,0.00033258984160610186
KlaasseJCP,0.0054010802160432084,0.00024050684513334878,0.28715775749674055,0.0003412313101770882,0.0003412313101770882
AlbersenI,0.00020004000800160032,0.0,0.2336250331477062,4.914186752536343e-05,4.914186752536343e-05
vanAstenAC,0.0026005201040208044,0.0005632643433892039,0.263142174432497,0.0002585602609954901,0.0002585602609954901
WachJ,0.00040008001600320064,0.0,0.224059003051882,6.646630105415597e-05,6.646630105415597e-05
ArentzeTA,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
BodewesB,0.00040008001600320064,0.0,0.2467096051526183,6.362516989209627e-05,6.362516989209627e-05
SivakoffGRMJJ,0.0014002800560112022,0.0,0.2587371512481645,5.681225412267323e-05,5.681225412267323e-05
HernandezF,0.003200640128025605,0.0005361499422743894,0.25760233918128655,0.00028669679705047263,0.00028669679705047263
ScheiV,0.00040008001600320064,0.0,0.22119005774541803,6.537888507555398e-05,6.537888507555398e-05
WillingaleR,0.009201840368073614,5.1017519309835094e-05,0.2920119323831621,0.00020131333465969118,0.00020131333465969118
MiddletonMJ,0.01300260052010402,8.139099540526648e-05,0.29288563829787234,0.0002810897305424805,0.0002810897305424805
BoerF,0.0036007201440288058,0.0004699426415568101,0.2755708476696903,0.0002970646664098339,0.0002970646664098339
NarayananD,0.0028005601120224045,0.0,0.2600354191263282,8.087677666558937e-05,8.087677666558937e-05
GroenlandC,0.00040008001600320064,0.0,0.2585093896713615,5.6190051478267845e-05,5.6190051478267845e-05
SauraS,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
vanHoekAJ,0.00020004000800160032,0.0,0.21042563366810138,5.5431928874696796e-05,5.5431928874696796e-05
SplietWGM,0.00620124024804961,0.0004012460169035406,0.2876757110166721,0.0004235747733895391,0.0004235747733895391
LeinertC,0.009001800360072015,0.000291195242652127,0.2913907284768212,0.00027816283005147524,0.00027816283005147524
AffleckI,0.00040008001600320064,0.0,0.19726824899238693,0.00010230053279216941,0.00010230053279216941
WichS,0.0010002000400080016,4.262263411890933e-05,0.24176728869374314,0.0001494751130858911,0.0001494751130858911
SlaterRR,0.00020004000800160032,0.0,0.2045507313675412,4.875602070102383e-05,4.875602070102383e-05
KleinwächterIS,0.00020004000800160032,0.0,0.21964597357267515,5.885593465317588e-05,5.885593465317588e-05
vanDuynhovenJPM,0.0026005201040208044,0.00014872429187833883,0.26608275445484747,0.00021643669769710503,0.00021643669769710503
BouwmeesterH,0.005601120224044809,0.0014299209625496495,0.3216374269005848,0.0003409045912507511,0.0003409045912507511
CrandallR,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
AronicaE,0.01280256051210242,0.005223354388260598,0.3178042614662333,0.0009656009859665343,0.0009656009859665343
GreveJC,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
MassobrioP,0.00020004000800160032,0.0,0.23535704733886065,4.716498332227466e-05,4.716498332227466e-05
SchenkelEJ,0.000600120024004801,0.0,0.25221872316060695,7.255233390140335e-05,7.255233390140335e-05
BoschJA,0.008401680336067214,0.007029615106040522,0.31747747747747745,0.0008377313350036212,0.0008377313350036212
SnijdersPJF,0.0028005601120224045,4.099615872192686e-05,0.25186033199771035,0.0002577134370240494,0.0002577134370240494
LeschKP,0.00020004000800160032,0.0,0.21552779818760714,4.613020229848598e-05,4.613020229848598e-05
VosAL,0.00020004000800160032,0.0,0.21071513991867974,5.1999509976483516e-05,5.1999509976483516e-05
CochraneC,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
VohlD,0.008401680336067214,0.00019040661766422695,0.2939606272939606,0.00022503983156037659,0.00022503983156037659
O'BrienPT,0.020604120824164834,0.00016846391907922518,0.2986440677966102,0.0004114621920230714,0.0004114621920230714
KjeldsenH,0.009801960392078415,0.0001277400984465042,0.2803946530872056,0.00029439056579357096,0.00029439056579357096
SergeantJ,0.000600120024004801,0.0,0.21452949780594832,9.319359665033279e-05,9.319359665033279e-05
VerbuntF,0.007001400280056011,3.6072960918787855e-05,0.2977357215275431,0.00017059372873740996,0.00017059372873740996
RaaijmakersG,0.008801760352070413,0.0006764376685036206,0.295142378559464,0.000298557659414444,0.000298557659414444
GavvesE,0.004600920184036807,0.0015043768293150368,0.3079076277116865,0.0003366603846298301,0.0003366603846298301
vanTienderenP,0.0018003600720144029,0.0003169365790598007,0.2573765702600058,0.00020447313511408013,0.00020447313511408013
CleeSM,0.00040008001600320064,0.0,0.21635559921414538,9.368578104822448e-05,9.368578104822448e-05
GuibaultL,0.0016003200640128026,8.355263704168155e-05,0.23966267682263329,0.0002085258597175921,0.0002085258597175921
OlaposiAV,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
TWCF:INTREPIDConsortium,0.00020004000800160032,0.0,0.2192633150821304,5.2349756532498075e-05,5.2349756532498075e-05
CappiM,0.0054010802160432084,5.005194595993598e-05,0.2773056342461442,0.0001453994783393634,0.0001453994783393634
'tHoenMHJTPB,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
GroenD,0.002400480096019204,0.00030837365580789456,0.2790992705359975,0.0002229796664379507,0.0002229796664379507
SpekAL,0.007601520304060812,0.0008930775209422899,0.2826855123674912,0.0005641245766833437,0.0005641245766833437
StalLJ,0.002000400080016003,0.0003046291484192673,0.2706605222734255,0.00022850620997393663,0.00022850620997393663
DePasqualeM,0.008801760352070413,7.679751108872106e-06,0.2782691092861655,0.00018740873355384036,0.00018740873355384036
WilsonCD,0.0018003600720144029,0.0,0.2529428653459661,7.341617860236547e-05,7.341617860236547e-05
KodzasovSV,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
RoseboomW,0.008201640328065612,0.0016358453854539872,0.30933988764044945,0.0005810603446539683,0.0005810603446539683
StiggelboutAM,0.00020004000800160032,0.0,0.2185561895311337,5.413096040839953e-05,5.413096040839953e-05
BartošF,0.0034006801360272057,7.985079893229901e-05,0.2546978895634576,0.0002618713788997233,0.0002618713788997233
vanKarnebeekCDMTGM,0.000600120024004801,0.0,0.24775028121484816,7.301330517928073e-05,7.301330517928073e-05
GeusebroekJM,0.002400480096019204,8.145682041669491e-05,0.286925334202804,0.00018037089606365054,0.00018037089606365054
VerschuereB,0.004200840168033607,0.001939341036247048,0.28012718600953895,0.00042597975437961563,0.00042597975437961563
NiemczuraE,0.00040008001600320064,0.0,0.21726263871763254,6.683007638912823e-05,6.683007638912823e-05
deVriesJG,0.002400480096019204,1.4656821674555864e-05,0.26165726165726166,0.0001789105061786341,0.0001789105061786341
SmitsGAHJ,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
FleiszigSMJ,0.0010002000400080016,0.0,0.2803946530872056,9.719820642730067e-05,9.719820642730067e-05
ReijerseEJ,0.002000400080016003,2.3422126980303097e-05,0.2714946070878274,0.00015867117643736755,0.00015867117643736755
SchymanskiEL,0.0026005201040208044,0.00017515922318211058,0.2648031259392846,0.00023887512742307775,0.00023887512742307775
deRaadA,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
JohannessonM,0.004200840168033607,0.000475463447058242,0.2941569282136895,0.0002962127101072007,0.0002962127101072007
BloemenaE,0.00640128025605121,0.001454387192029144,0.289516924088071,0.000521034976716297,0.000521034976716297
ShapiraJ,0.00040008001600320064,0.0,0.2345580404685836,6.205228905926469e-05,6.205228905926469e-05
GreijdanusM,0.00020004000800160032,0.0,0.2246302906680265,5.0148710263767175e-05,5.0148710263767175e-05
vandenBosW,0.0014002800560112022,0.0014296641145605592,0.2550665894614939,0.00023590837855482725,0.00023590837855482725
MeijersJCM,0.002000400080016003,0.0012689657265107387,0.24431503050471437,0.0002609439417852727,0.0002609439417852727
BorstP,0.001200240048009602,3.1346467853585904e-05,0.25447718082033505,0.00014649771374958037,0.00014649771374958037
GerlicherA,0.00040008001600320064,1.199927619384986e-06,0.21477328132618234,6.743618334229665e-05,6.743618334229665e-05
vanderPlasG,0.008401680336067214,5.165739297018019e-05,0.2803946530872056,0.0002333881162580468,0.0002333881162580468
RoucoEscorialA,0.008201640328065612,6.228855354462615e-05,0.29269102990033224,0.00018782897283264616,0.00018782897283264616
VliegenthartR,0.0028005601120224045,0.001071879768562128,0.24788970174451322,0.00036407919107417814,0.00036407919107417814
WichertsJM,0.0036007201440288058,0.0003769090110970251,0.26410564225690275,0.0003208399815277936,0.0003208399815277936
LiaoW,0.00620124024804961,0.00019255900367018346,0.30484429065743945,0.00034777368969504273,0.00034777368969504273
MattinglyD,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
FerociM,0.023604720944188837,0.0004176065723409669,0.30344827586206896,0.0004753166799726422,0.0004753166799726422
LagoP,0.00020004000800160032,0.0,0.23117292049330884,4.622695778963132e-05,4.622695778963132e-05
DeKoterA,0.006801360272054411,0.00020544238685220713,0.297598917822117,0.0002131628905528535,0.0002131628905528535
StefánssonG,0.0058011602320464095,0.0009748849672927375,0.29288563829787234,0.00024356742082027994,0.00024356742082027994
SprangersMAG,0.0058011602320464095,0.002019871731730576,0.3057965984033322,0.0004928143572640753,0.0004928143572640753
BoyetteLL,0.0018003600720144029,0.000177509964779924,0.2577621558289397,0.00016413091476918628,0.00016413091476918628
EvansRD,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
JelínekM,0.009801960392078415,1.3128352782480526e-05,0.2753125,0.0002106863137140226,0.0002106863137140226
MooreCJ,0.00040008001600320064,0.0,0.2507114399544678,5.112797379817636e-05,5.112797379817636e-05
DekkersOM,0.00020004000800160032,0.0,0.21841648051625714,5.413096040839953e-05,5.413096040839953e-05
SpeijerD,0.0054010802160432084,0.0003925530852818701,0.2891368559238595,0.00038321209351770504,0.00038321209351770504
AkkerhuisKM,0.00020004000800160032,0.0,0.1993656547349343,5.267123461203913e-05,5.267123461203913e-05
AntoniseR,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
WilliamsonAR,0.0054010802160432084,0.00017575117319659208,0.28401031592520953,0.0002210928232656288,0.0002210928232656288
TallarekU,0.000600120024004801,6.325593807957043e-07,0.2546242774566474,8.281776676929746e-05,8.281776676929746e-05
LutzW,0.0036007201440288058,0.00027615035316721744,0.26952526799387444,0.00028867949436521485,0.00028867949436521485
AlvesJA,0.0016003200640128026,1.5157677995513592e-05,0.22440142638818136,0.0001934768849611365,0.0001934768849611365
VergeerFW,0.002000400080016003,6.272856815933254e-05,0.25919388055310383,0.0001710817639242751,0.0001710817639242751
BeckerT,0.000600120024004801,0.0,0.26329946204423194,8.28379449581055e-05,8.28379449581055e-05
IlkitM,0.0028005601120224045,2.0785682604812133e-05,0.25214653692043504,0.0002027009918633537,0.0002027009918633537
LeysN,0.000600120024004801,3.268306839789627e-05,0.2676184690157959,7.583838638400571e-05,7.583838638400571e-05
SjollemaSB,0.001200240048009602,0.00022314875761424627,0.27411325451151214,0.0001325061049044423,0.0001325061049044423
ThorleifssonSG,0.00020004000800160032,0.0,0.0,0.00021664716842138937,0.00021664716842138937
OsmanOF,0.00040008001600320064,0.0,0.18535661687355354,0.00013265103624467275,0.00013265103624467275
AtkinsonQD,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
RojasD,0.0010002000400080016,0.0,0.2791508238276299,5.580865718169291e-05,5.580865718169291e-05
WuXF,0.002000400080016003,0.0,0.26165726165726166,6.886963712609889e-05,6.886963712609889e-05
RahmaniHA,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
HarsonoD,0.006801360272054411,0.00022648047913926699,0.29288563829787234,0.0002179828431833076,0.0002179828431833076
vanderWeijdenF,0.003800760152030406,0.0006498767709904747,0.27116035703293323,0.0003167670811067641,0.0003167670811067641
RoyerP,0.007001400280056011,7.218421438840411e-05,0.27739294710327456,0.00022411173335789897,0.00022411173335789897
vanderVleutenC,0.00040008001600320064,0.0,0.21844780560376892,8.439611379018258e-05,8.439611379018258e-05
LingenhelA,0.00020004000800160032,0.0,0.21635559921414538,5.36814476857808e-05,5.36814476857808e-05
BuckleyDAH,0.019403880776155232,0.0007847634516184841,0.31554441260744986,0.00040777399541749306,0.00040777399541749306
KrugSA,0.00020004000800160032,0.0,0.21347225587593893,5.792382167578057e-05,5.792382167578057e-05
DielbandhoesingSK,0.000600120024004801,0.0,0.2526527100659593,8.136427403242392e-05,8.136427403242392e-05
TiesD,0.00040008001600320064,0.0,0.2174771661318193,8.034717829218558e-05,8.034717829218558e-05
RapeeRM,0.005601120224044809,0.0011579795854723188,0.31230060262318327,0.0003844987951920801,0.0003844987951920801
PageKL,0.01820364072814563,0.0001868808708488262,0.294451871657754,0.0003639342691929233,0.0003639342691929233
DavidC,0.00040008001600320064,0.0,0.0,0.00029959645201761367,0.00029959645201761367
RaedtR,0.000600120024004801,0.0,0.23549852980486502,0.00010942273394519178,0.00010942273394519178
vandeGeerR,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
BenomarO,0.008801760352070413,9.599351113057081e-05,0.2916252896391923,0.00027630771123289034,0.00027630771123289034
MatsuuraM,0.006801360272054411,0.00014328572060537238,0.28566796368352787,0.00021375523948793745,0.00021375523948793745
BloomJS,0.016003200640128026,0.00044980510297327895,0.3098839254308829,0.00035206358710436323,0.00035206358710436323
KortekaasE,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
SlotDE,0.003800760152030406,0.0011636867991685618,0.26229508196721313,0.0003349926551092939,0.0003349926551092939
BrandnerW,0.013402680536107221,0.00032929483491064176,0.29854286682480513,0.0003511286933149322,0.0003511286933149322
IwasakiM,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
vanBeekD,0.00040008001600320064,0.0,0.24176728869374314,5.692344995668222e-05,5.692344995668222e-05
GranotJ,0.016803360672134428,0.00023170773899116687,0.3025094534204194,0.000344492493901421,0.000344492493901421
ThiombianoB,0.003800760152030406,0.0005278204452415956,0.3107344632768362,0.0002498185516924347,0.0002498185516924347
AltusKM,0.00020004000800160032,0.0,0.2462269424259363,4.3632819771834255e-05,4.3632819771834255e-05
WannemuehlerKAPHPA,0.00020004000800160032,0.0,0.18531762726125367,7.586454943210449e-05,7.586454943210449e-05
AgüiFernándezJF,0.005601120224044809,1.628515262012437e-05,0.2824623276691247,0.0001345783499722726,0.0001345783499722726
BeddingTRCDJ,0.00620124024804961,2.5393604177054057e-06,0.2575270388775212,0.0001968873731022137,0.0001968873731022137
vanEijkD,0.004600920184036807,8.937518806071387e-05,0.2803054406617881,0.00023479789417470414,0.00023479789417470414
DonnellyM,0.00040008001600320064,0.0,0.2359882005899705,6.597651062160805e-05,6.597651062160805e-05
MeestermanMG,0.000600120024004801,0.0,0.2648827420324714,8.329929032181363e-05,8.329929032181363e-05
KleinCPAT,0.00040008001600320064,0.0,0.22497446373850868,6.33763474650727e-05,6.33763474650727e-05
IvanovaMY,0.00040008001600320064,0.0,0.2587371512481645,5.6535142216967884e-05,5.6535142216967884e-05
D'EliaV,0.01900380076015203,0.0001892849423845966,0.29075907590759076,0.000385993053680531,0.000385993053680531
ShinHD,0.000600120024004801,0.0,0.24130375239660368,7.585471726299353e-05,7.585471726299353e-05
SchatH,0.0008001600320064013,0.0,0.2716620413197656,7.515040592012725e-05,7.515040592012725e-05
ChengL,0.003800760152030406,0.000729288104838844,0.311197456729071,0.00023565901464331514,0.00023565901464331514
vanderMolenL,0.0034006801360272057,0.0005081782231829575,0.26369350493864113,0.0003212655641767343,0.0003212655641767343
MargoniT,0.001200240048009602,1.653732715106515e-05,0.21347225587593893,0.0001706289527497063,0.0001706289527497063
DuBoisDL,0.00020004000800160032,0.0,0.24608501118568232,4.3632819771834255e-05,4.3632819771834255e-05
FoxAS,0.00040008001600320064,0.0,0.2270618556701031,6.378816983365538e-05,6.378816983365538e-05
HillMR,0.00020004000800160032,0.0,0.2229251012145749,4.650218629194534e-05,4.650218629194534e-05
deHaanE,0.0022004400880176033,9.862557257299878e-05,0.26018901358535146,0.000204299409621975,0.000204299409621975
vanderKooiAJ,0.003800760152030406,0.00045823040946403495,0.26196848052334226,0.00031094906010382034,0.00031094906010382034
MartensJ,0.0026005201040208044,0.0003030815949820062,0.2897073331141072,0.00020964000492142658,0.00020964000492142658
HolEM,0.0016003200640128026,0.00024206471282014848,0.2886631716906946,0.00016334186641627334,0.00016334186641627334
NasuH,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
SpoelderH,0.00020004000800160032,0.0,0.23953235454051114,3.627455166143377e-05,3.627455166143377e-05
BrouwerA,0.0028005601120224045,0.0006278526862504516,0.26680799515445186,0.0002860397171990487,0.0002860397171990487
LandJM,0.00040008001600320064,0.0,0.2190997264362099,6.666376620164448e-05,6.666376620164448e-05
PrinsJM,0.004200840168033607,0.0021911989367714817,0.28989799276077655,0.00037620477943400203,0.00037620477943400203
deGrootPWJ,0.004000800160032006,0.00042473160834069506,0.28255291853752407,0.00034279638712836054,0.00034279638712836054
SchilderCM,0.001200240048009602,5.096572938201491e-07,0.23449560819803034,0.00013068019763832095,0.00013068019763832095
SengulM,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
DiDonatoM,0.0016003200640128026,1.8379235931886632e-05,0.2605091770278271,0.00013521882810103007,0.00013521882810103007
HeinzA,0.003200640128025605,0.00015536029058369036,0.2633781763826607,0.00026017865555390474,0.00026017865555390474
ChalkiadakiDI,0.00020004000800160032,0.0,0.23562449852901846,4.4972207045201326e-05,4.4972207045201326e-05
AlbertA,0.006001200240048009,0.0005776615735194091,0.2848818387827776,0.00028902978919684183,0.00028902978919684183
KoerdingE,0.011002200440088018,4.2771905204172443e-05,0.2929830395743266,0.0002376913612695283,0.0002376913612695283
JupiterSD,0.00020004000800160032,0.0,0.20613726868118998,5.412317105763446e-05,5.412317105763446e-05
ChenJJ,0.00020004000800160032,0.0,0.27638190954773867,4.1387969090392265e-05,4.1387969090392265e-05
MestroniG,0.000600120024004801,0.0,0.22727272727272727,8.188061580624842e-05,8.188061580624842e-05
FeraudM,0.0008001600320064013,0.0,0.23145712782745922,8.528816977183098e-05,8.528816977183098e-05
BouwmeesterHJ,0.006801360272054411,0.0014131088437376919,0.3159971305595409,0.0005228835441987428,0.0005228835441987428
FoppenR,0.0016003200640128026,5.191473682650275e-05,0.2490811422109132,0.0001744799391566598,0.0001744799391566598
BubakM,0.004600920184036807,0.0004325879485556093,0.2777777777777778,0.00040605773160216153,0.00040605773160216153
ShahidzadehN,0.0030006001200240046,0.0010805653558814473,0.26345693779904306,0.00036850605666252824,0.00036850605666252824
MentenKM,0.00620124024804961,0.0002614189502051065,0.2926504822081809,0.0001961770082553261,0.0001961770082553261
RamadierL,0.000600120024004801,0.0,0.25617912183774355,6.56987266497099e-05,6.56987266497099e-05
vanderTakF,0.006601320264052811,0.0007003403844385617,0.2894736842105263,0.00022456948607156116,0.00022456948607156116
VachaM,0.000600120024004801,0.0,0.24788732394366197,7.511159721156963e-05,7.511159721156963e-05
MeijerEJ,0.005201040208041609,0.0005270022224434218,0.3060090309135116,0.00030478393476334413,0.00030478393476334413
MambrettiJ,0.001200240048009602,3.5962966375296435e-08,0.2617349970291147,0.00011852416111850152,0.00011852416111850152
vanderWaalI,0.0054010802160432084,0.0008772173901475101,0.264343646740763,0.0005305712953923969,0.0005305712953923969
ZiaeeM,0.00040008001600320064,0.0,0.24011992368492777,5.636464838627809e-05,5.636464838627809e-05
MaddalenaR,0.00040008001600320064,0.0,0.2404475982532751,4.0816394868768404e-05,4.0816394868768404e-05
LabanG,0.00040008001600320064,0.0,0.20526561043802424,9.857055759005998e-05,9.857055759005998e-05
OnalKD,0.0010002000400080016,0.0,0.2880026152337365,7.8418152872634e-05,7.8418152872634e-05
HopkinsAM,0.003800760152030406,0.00014473882078925554,0.27351754113629306,0.00011418961577477183,0.00011418961577477183
RussellD,0.011202240448089618,8.161288234409048e-05,0.2980378890392422,0.00023778761073385302,0.00023778761073385302
MaartjeL,0.0016003200640128026,0.0,0.23493333333333333,0.00013636835518556173,0.00013636835518556173
LoosM,0.0028005601120224045,0.0010548445728548652,0.2830067459042724,0.00025163322295425913,0.00025163322295425913
PezzanaA,0.00040008001600320064,0.0,0.2255504352278546,6.706195814011057e-05,6.706195814011057e-05
GalesicM,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
HeinzS,0.012002400480096018,1.6134896361708272e-05,0.2874388254486134,0.0002490775027624238,0.0002490775027624238
HaaseJ,0.00040008001600320064,1.7480755288248682e-06,0.2633781763826607,5.818840716587547e-05,5.818840716587547e-05
Cascante-MarinA,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
BanaschewskiT,0.0022004400880176033,0.00013614829992696437,0.24726046642315258,0.00022684662737397645,0.00022684662737397645
MayorM,0.00020004000800160032,0.0,0.0,0.00021664716842138937,0.00021664716842138937
deBoerR,0.004400880176035207,0.0014051441916614824,0.30327022375215146,0.00029960555396980985,0.00029960555396980985
BobbinkGJ,0.005001000200040008,0.0013654002572496622,0.270910209102091,0.00035104443108899974,0.00035104443108899974
vanWeertJ,0.0036007201440288058,0.0013650800876354294,0.27888572333016776,0.00033820048777933166,0.00033820048777933166
ArzoumanianZ,0.033006601320264055,0.0021844477866290266,0.3207135056425191,0.0007148874473285116,0.0007148874473285116
DimaA,0.000600120024004801,0.00017444415203518845,0.21785361028684472,0.00016478982443315636,0.00016478982443315636
WandersRJA,0.004600920184036807,0.0014142202429293013,0.2873450750163079,0.0005151318902839717,0.0005151318902839717
WuY,0.010602120424084817,0.00137474274160307,0.32690166975881263,0.0005603799498679584,0.0005603799498679584
DavidD,0.002000400080016003,0.00017446978791516607,0.24754144422590615,0.0002099491488741277,0.0002099491488741277
vandenBergH,0.0014002800560112022,0.0004595128597967637,0.2810603641009262,0.0001564739916994273,0.0001564739916994273
SurachnoJ,0.00020004000800160032,0.0,0.213783062363504,5.007980496615049e-05,5.007980496615049e-05
WadeGA,0.00620124024804961,0.00015880532364260461,0.2825040128410915,0.00022115363059380485,0.00022115363059380485
HackenbergRE,0.00020004000800160032,0.0,0.2305075876504448,4.373869021516339e-05,4.373869021516339e-05
PinteC,0.01260252050410082,7.217727781941211e-05,0.28706419028999675,0.000321315174871798,0.000321315174871798
TytgatGNJ,0.004000800160032006,0.0016530142384728887,0.26648517846339986,0.0004259754626447959,0.0004259754626447959
BloemenLJ,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
HoekstraPJ,0.005201040208041609,0.0006434316799496386,0.26165726165726166,0.0004631136775773938,0.0004631136775773938
EftimovF,0.004000800160032006,0.0009468209845945996,0.26298507462686566,0.00034566404295264966,0.00034566404295264966
WangL,0.023204640928185638,0.014064161307672175,0.3619556285949055,0.001124869322599322,0.001124869322599322
KremsnerPG,0.0014002800560112022,0.001217244452625609,0.2527977044476327,0.00020537017754795756,0.00020537017754795756
BijlsmaM,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
BoehmBO,0.00040008001600320064,3.0611796190120604e-05,0.24176728869374314,7.642167701751771e-05,7.642167701751771e-05
BallotJ,0.008201640328065612,8.677961423222494e-06,0.26212436774769415,0.00025328549914844015,0.00025328549914844015
ZuerchMW,0.001200240048009602,0.0,0.2740279937791602,9.375795099817969e-05,9.375795099817969e-05
KohrtBA,0.002000400080016003,0.0005779778918457432,0.2715782983970407,0.00024362139539417808,0.00024362139539417808
HollakCEM,0.0028005601120224045,0.000171078411281896,0.273093614383137,0.00021841577588859265,0.00021841577588859265
LavyT,0.000600120024004801,0.0,0.2133850630455868,0.00013528038020233011,0.00013528038020233011
BellT,0.0054010802160432084,0.0001831534351307193,0.2699142156862745,0.00021124965726618426,0.00021124965726618426
XIPEconsortium,0.002000400080016003,0.0,0.2803946530872056,6.931948503947155e-05,6.931948503947155e-05
YounesG,0.009201840368073614,2.9342446641842697e-05,0.28942181340341655,0.0002018172712926077,0.0002018172712926077
FlemingBT,0.00040008001600320064,0.0,0.22641994345926497,4.564463082814566e-05,4.564463082814566e-05
KollerM,0.0008001600320064013,0.0,0.24816901408450703,0.00010094943628653947,0.00010094943628653947
ChatterjeeSSRA,0.0026005201040208044,0.0,0.2748829953198128,8.229656391519065e-05,8.229656391519065e-05
KleinVP,0.00020004000800160032,0.0,0.2039824033341051,5.516365359097079e-05,5.516365359097079e-05
SmeeleLE,0.006601320264052811,0.0018547584744385982,0.2759160663952396,0.000599312575549947,0.000599312575549947
deRijkeM,0.014202840568113623,0.005179657792322101,0.3417377812257564,0.000937801877449004,0.000937801877449004
AnselmoF,0.0008001600320064013,0.0,0.19972795284515982,9.214003690321134e-05,9.214003690321134e-05
MwampagatwaG,0.0,0.0,0.0,3.249707526442832e-05,3.249707526442832e-05
SchröderHC,0.0010002000400080016,9.724273955096186e-06,0.28511326860841424,9.509767068623687e-05,9.509767068623687e-05
NorderSJ,0.003800760152030406,0.00011255535348264835,0.264026402640264,0.00032297608109470115,0.00032297608109470115
ZhouJ,0.0072014402880576115,0.00020995167163053666,0.3222384784198976,0.0003713927133599828,0.0003713927133599828
CostilleA,0.010002000400080016,1.728290057306438e-05,0.2738576313335406,0.00024857055286888125,0.00024857055286888125
BoccalettiA,0.01860372074414883,0.00018663875766993115,0.29673290670259345,0.0004482348016188342,0.0004482348016188342
deGraafEA,0.00020004000800160032,0.0,0.2469170403587444,4.264201464023058e-05,4.264201464023058e-05
StappersB,0.021004200840168033,0.00078408355852099,0.3157706093189964,0.00046079424585908374,0.00046079424585908374
VerhoevenJW,0.0058011602320464095,0.0022197080907116794,0.3029573590096286,0.0004991385702201375,0.0004991385702201375
AsgekarAU,0.001200240048009602,0.0,0.28173968660057563,5.6765301344657563e-05,5.6765301344657563e-05
VanEttenHD,0.0008001600320064013,0.0,0.24985819625638117,7.090340978843861e-05,7.090340978843861e-05
JanssenA,0.005201040208041609,0.0031918193491477015,0.3043929436181252,0.0004411573928495668,0.0004411573928495668
YakushevskaAE,0.00020004000800160032,0.0,0.22970503784912555,4.8054019704458975e-05,4.8054019704458975e-05
KeukenMC,0.0028005601120224045,0.00012073540527320394,0.26150192935589195,0.00023235086534914885,0.00023235086534914885
vandenBergA,0.00040008001600320064,3.2771408027400734e-05,0.2531609195402299,5.8678350480623225e-05,5.8678350480623225e-05
GrattonR,0.01880376075215043,0.0002049081547118491,0.30347915949018256,0.0004572328850073722,0.0004572328850073722
BackJW,0.004200840168033607,0.00016262589098983026,0.27888572333016776,0.0002982882929688854,0.0002982882929688854
LammertsmaK,0.002400480096019204,3.340855804086166e-05,0.25447718082033505,0.00018840337378862027,0.00018840337378862027
