strategy,run_id,time_step,fraction_active,tau,seed_fraction
betweenness,8,6,0.9954237680380432,0.1,0.005
betweenness,8,7,0.9959314087777056,0.1,0.005
betweenness,8,8,0.9962972087224623,0.1,0.005
betweenness,8,9,0.9963345352474375,0.1,0.005
betweenness,8,10,0.9963345352474375,0.1,0.005
betweenness,9,0,0.004994289041678797,0.1,0.005
betweenness,9,1,0.32450187752420623,0.1,0.005
betweenness,9,2,0.5474009540659783,0.1,0.005
betweenness,9,3,0.8727165498346435,0.1,0.005
betweenness,9,4,0.9713854859540286,0.1,0.005
betweenness,9,5,0.991616462490575,0.1,0.005
betweenness,9,6,0.9954237680380432,0.1,0.005
betweenness,9,7,0.9959314087777056,0.1,0.005
betweenness,9,8,0.9962972087224623,0.1,0.005
betweenness,9,9,0.9963345352474375,0.1,0.005
betweenness,9,10,0.9963345352474375,0.1,0.005
random,0,0,0.009996043388352631,0.1,0.01
random,0,1,0.041738520227243885,0.1,0.01
random,0,2,0.06771031630497264,0.1,0.01
random,0,3,0.16141482460265913,0.1,0.01
random,0,4,0.3526087508305152,0.1,0.01
random,0,5,0.7131829820907333,0.1,0.01
random,0,6,0.9346487200734586,0.1,0.01
random,0,7,0.9887497853724814,0.1,0.01
random,0,8,0.9950430374832964,0.1,0.01
random,0,9,0.9962001597575268,0.1,0.01
random,0,10,0.996416653602383,0.1,0.01
random,0,11,0.9964539801273581,0.1,0.01
random,0,12,0.9964689107373482,0.1,0.01
random,0,13,0.9964689107373482,0.1,0.01
random,1,0,0.009996043388352631,0.1,0.01
random,1,1,0.044530544295387185,0.1,0.01
random,1,2,0.07416780512567842,0.1,0.01
random,1,3,0.18163833583421052,0.1,0.01
random,1,4,0.39710196860092717,0.1,0.01
random,1,5,0.7698819735280285,0.1,0.01
random,1,6,0.9546482721551589,0.1,0.01
random,1,7,0.9902727075914687,0.1,0.01
random,1,8,0.995184878278202,0.1,0.01
random,1,9,0.9963345352474375,0.1,0.01
random,1,10,0.9964091882973879,0.1,0.01
random,1,11,0.996416653602383,0.1,0.01
random,1,12,0.996431584212373,0.1,0.01
random,1,13,0.996431584212373,0.1,0.01
random,2,0,0.009996043388352631,0.1,0.01
random,2,1,0.04237307115182191,0.1,0.01
random,2,2,0.0694870588937911,0.1,0.01
random,2,3,0.1684620725179727,0.1,0.01
random,2,4,0.36781557710540264,0.1,0.01
random,2,5,0.7392070353034274,0.1,0.01
random,2,6,0.9499152687883063,0.1,0.01
random,2,7,0.9878016916381118,0.1,0.01
random,2,8,0.9942965069837928,0.1,0.01
random,2,9,0.9959388740827007,0.1,0.01
random,2,10,0.9964390495173681,0.1,0.01
random,2,11,0.9965286331773084,0.1,0.01
random,2,12,0.9965435637872986,0.1,0.01
random,2,13,0.9965435637872986,0.1,0.01
random,3,0,0.009996043388352631,0.1,0.01
random,3,1,0.042664218046628295,0.1,0.01
random,3,2,0.06968862212865706,0.1,0.01
random,3,3,0.17624838562779482,0.1,0.01
random,3,4,0.3887035004815122,0.1,0.01
random,3,5,0.7546004942031906,0.1,0.01
random,3,6,0.9463916448306495,0.1,0.01
random,3,7,0.9901308667965629,0.1,0.01
random,3,8,0.9951624823632169,0.1,0.01
random,3,9,0.9963867923824028,0.1,0.01
random,3,10,0.9964987719573283,0.1,0.01
random,3,11,0.9966182168372489,0.1,0.01
random,3,12,0.9966182168372489,0.1,0.01
random,4,0,0.009996043388352631,0.1,0.01
random,4,1,0.041342859062506995,0.1,0.01
random,4,2,0.06841952027950102,0.1,0.01
random,4,3,0.16876815002276918,0.1,0.01
random,4,4,0.36576261823176787,0.1,0.01
random,4,5,0.728651094040447,0.1,0.01
random,4,6,0.9432263555127545,0.1,0.01
random,4,7,0.9883167976827694,0.1,0.01
random,4,8,0.9947742865034751,0.1,0.01
random,4,9,0.9962449515874972,0.1,0.01
random,4,10,0.9963569311624226,0.1,0.01
random,4,11,0.9963643964674177,0.1,0.01
random,4,12,0.9963793270774077,0.1,0.01
random,4,13,0.9963793270774077,0.1,0.01
random,5,0,0.009996043388352631,0.1,0.01
random,5,1,0.046538711339051755,0.1,0.01
random,5,2,0.07583256813957134,0.1,0.01
random,5,3,0.18550536382163893,0.1,0.01
random,5,4,0.3945637649026151,0.1,0.01
random,5,5,0.7569595305816219,0.1,0.01
random,5,6,0.9471605712451382,0.1,0.01
random,5,7,0.9902801728964636,0.1,0.01
random,5,8,0.995588004747934,0.1,0.01
random,5,9,0.9963494658574276,0.1,0.01
random,5,10,0.9967301964121744,0.1,0.01
random,5,11,0.9967525923271595,0.1,0.01
random,5,12,0.9967525923271595,0.1,0.01
random,6,0,0.009996043388352631,0.1,0.01
random,6,1,0.04241786298179212,0.1,0.01
random,6,2,0.06957664255373153,0.1,0.01
random,6,3,0.1688353377677245,0.1,0.01
random,6,4,0.36829335662508494,0.1,0.01
random,6,5,0.7449926466745799,0.1,0.01
random,6,6,0.9525953132815241,0.1,0.01
random,6,7,0.9892200995871686,0.1,0.01
random,6,8,0.9953565802930878,0.1,0.01
random,6,9,0.9963718617724127,0.1,0.01
random,6,10,0.9965435637872986,0.1,0.01
random,6,11,0.9966854045822042,0.1,0.01
random,6,12,0.9966854045822042,0.1,0.01
random,7,0,0.009996043388352631,0.1,0.01
random,7,1,0.040656051002963725,0.1,0.01
random,7,2,0.06667263891066269,0.1,0.01
random,7,3,0.16382611811605563,0.1,0.01
random,7,4,0.35646084820795354,0.1,0.01
random,7,5,0.7412898553970423,0.1,0.01
random,7,6,0.9488178689540361,0.1,0.01
random,7,7,0.988861764947407,0.1,0.01
random,7,8,0.9947220293685098,0.1,0.01
random,7,9,0.9962897434174673,0.1,0.01
random,7,10,0.9965659597022837,0.1,0.01
random,7,11,0.9966107515322539,0.1,0.01
random,7,12,0.9966107515322539,0.1,0.01
random,8,0,0.009996043388352631,0.1,0.01
random,8,1,0.04120101826760132,0.1,0.01
random,8,2,0.06641135323583645,0.1,0.01
random,8,3,0.1657521668047748,0.1,0.01
random,8,4,0.3619105208543295,0.1,0.01
random,8,5,0.7358103215306862,0.1,0.01
random,8,6,0.9473621344800042,0.1,0.01
random,8,7,0.989511246481975,0.1,0.01
random,8,8,0.9956775884078745,0.1,0.01
random,8,9,0.9966630086672191,0.1,0.01
random,8,10,0.99685710659709,0.1,0.01
random,8,11,0.9968869678170702,0.1,0.01
random,8,12,0.9968869678170702,0.1,0.01
degree,0,0,0.009996043388352631,0.1,0.01
degree,0,1,0.4642374564212821,0.1,0.01
degree,0,2,0.702194053138041,0.1,0.01
degree,0,3,0.9141937843870611,0.1,0.01
degree,0,4,0.9793136398587564,0.1,0.01
degree,0,5,0.9925944174449247,0.1,0.01
degree,0,6,0.9954461639530283,0.1,0.01
degree,0,7,0.9958194292027801,0.1,0.01
degree,0,8,0.9959911312176659,0.1,0.01
degree,0,9,0.9959911312176659,0.1,0.01
random,9,0,0.009996043388352631,0.1,0.01
random,9,1,0.03911073286899136,0.1,0.01
random,9,2,0.06324606391794137,0.1,0.01
random,9,3,0.1564280008659754,0.1,0.01
random,9,4,0.3394399528192724,0.1,0.01
random,9,5,0.7040379834718148,0.1,0.01
random,9,6,0.9310504430658515,0.1,0.01
random,9,7,0.9865400550939508,0.1,0.01
random,9,8,0.9947966824184602,0.1,0.01
random,9,9,0.996431584212373,0.1,0.01
random,9,10,0.9969018984270602,0.1,0.01
random,9,11,0.9969093637320553,0.1,0.01
random,9,12,0.9969242943420453,0.1,0.01
random,9,13,0.9969242943420453,0.1,0.01
degree,1,0,0.009996043388352631,0.1,0.01
degree,1,1,0.4642374564212821,0.1,0.01
degree,1,2,0.702194053138041,0.1,0.01
degree,1,3,0.9141937843870611,0.1,0.01
degree,1,4,0.9793136398587564,0.1,0.01
degree,1,5,0.9925944174449247,0.1,0.01
degree,1,6,0.9954461639530283,0.1,0.01
degree,1,7,0.9958194292027801,0.1,0.01
degree,1,8,0.9959911312176659,0.1,0.01
degree,1,9,0.9959911312176659,0.1,0.01
degree,2,0,0.009996043388352631,0.1,0.01
degree,2,1,0.4642374564212821,0.1,0.01
degree,2,2,0.702194053138041,0.1,0.01
degree,2,3,0.9141937843870611,0.1,0.01
degree,2,4,0.9793136398587564,0.1,0.01
degree,2,5,0.9925944174449247,0.1,0.01
degree,2,6,0.9954461639530283,0.1,0.01
degree,2,7,0.9958194292027801,0.1,0.01
degree,2,8,0.9959911312176659,0.1,0.01
degree,2,9,0.9959911312176659,0.1,0.01
degree,3,0,0.009996043388352631,0.1,0.01
degree,3,1,0.4642374564212821,0.1,0.01
degree,3,2,0.702194053138041,0.1,0.01
degree,3,3,0.9141937843870611,0.1,0.01
degree,3,4,0.9793136398587564,0.1,0.01
degree,3,5,0.9925944174449247,0.1,0.01
degree,3,6,0.9954461639530283,0.1,0.01
degree,3,7,0.9958194292027801,0.1,0.01
degree,3,8,0.9959911312176659,0.1,0.01
degree,3,9,0.9959911312176659,0.1,0.01
degree,4,0,0.009996043388352631,0.1,0.01
degree,4,1,0.4642374564212821,0.1,0.01
degree,4,2,0.702194053138041,0.1,0.01
degree,4,3,0.9141937843870611,0.1,0.01
degree,4,4,0.9793136398587564,0.1,0.01
degree,4,5,0.9925944174449247,0.1,0.01
degree,4,6,0.9954461639530283,0.1,0.01
degree,4,7,0.9958194292027801,0.1,0.01
degree,4,8,0.9959911312176659,0.1,0.01
degree,4,9,0.9959911312176659,0.1,0.01
degree,5,0,0.009996043388352631,0.1,0.01
degree,5,1,0.4642374564212821,0.1,0.01
degree,5,2,0.702194053138041,0.1,0.01
degree,5,3,0.9141937843870611,0.1,0.01
degree,5,4,0.9793136398587564,0.1,0.01
degree,5,5,0.9925944174449247,0.1,0.01
degree,5,6,0.9954461639530283,0.1,0.01
degree,5,7,0.9958194292027801,0.1,0.01
degree,5,8,0.9959911312176659,0.1,0.01
degree,5,9,0.9959911312176659,0.1,0.01
degree,6,0,0.009996043388352631,0.1,0.01
degree,6,1,0.4642374564212821,0.1,0.01
degree,6,2,0.702194053138041,0.1,0.01
degree,6,3,0.9141937843870611,0.1,0.01
degree,6,4,0.9793136398587564,0.1,0.01
degree,6,5,0.9925944174449247,0.1,0.01
degree,6,6,0.9954461639530283,0.1,0.01
degree,6,7,0.9958194292027801,0.1,0.01
degree,6,8,0.9959911312176659,0.1,0.01
degree,6,9,0.9959911312176659,0.1,0.01
degree,7,0,0.009996043388352631,0.1,0.01
degree,7,1,0.4642374564212821,0.1,0.01
degree,7,2,0.702194053138041,0.1,0.01
degree,7,3,0.9141937843870611,0.1,0.01
degree,7,4,0.9793136398587564,0.1,0.01
degree,7,5,0.9925944174449247,0.1,0.01
degree,7,6,0.9954461639530283,0.1,0.01
degree,7,7,0.9958194292027801,0.1,0.01
degree,7,8,0.9959911312176659,0.1,0.01
degree,7,9,0.9959911312176659,0.1,0.01
degree,8,0,0.009996043388352631,0.1,0.01
degree,8,1,0.4642374564212821,0.1,0.01
degree,8,2,0.702194053138041,0.1,0.01
degree,8,3,0.9141937843870611,0.1,0.01
degree,8,4,0.9793136398587564,0.1,0.01
degree,8,5,0.9925944174449247,0.1,0.01
degree,8,6,0.9954461639530283,0.1,0.01
degree,8,7,0.9958194292027801,0.1,0.01
degree,8,8,0.9959911312176659,0.1,0.01
degree,8,9,0.9959911312176659,0.1,0.01
degree,9,0,0.009996043388352631,0.1,0.01
degree,9,1,0.4642374564212821,0.1,0.01
degree,9,2,0.702194053138041,0.1,0.01
degree,9,3,0.9141937843870611,0.1,0.01
degree,9,4,0.9793136398587564,0.1,0.01
degree,9,5,0.9925944174449247,0.1,0.01
degree,9,6,0.9954461639530283,0.1,0.01
degree,9,7,0.9958194292027801,0.1,0.01
degree,9,8,0.9959911312176659,0.1,0.01
degree,9,9,0.9959911312176659,0.1,0.01
betweenness,0,0,0.009996043388352631,0.1,0.01
betweenness,0,1,0.47391249169484817,0.1,0.01
betweenness,0,2,0.7386023455988294,0.1,0.01
betweenness,0,3,0.9457720245160616,0.1,0.01
betweenness,0,4,0.9862862347241197,0.1,0.01
betweenness,0,5,0.994326368203773,0.1,0.01
betweenness,0,6,0.9959836659126708,0.1,0.01
betweenness,0,7,0.9962076250625219,0.1,0.01
betweenness,0,8,0.9963345352474375,0.1,0.01
betweenness,0,9,0.9963345352474375,0.1,0.01
betweenness,1,0,0.009996043388352631,0.1,0.01
betweenness,1,1,0.47391249169484817,0.1,0.01
betweenness,1,2,0.7386023455988294,0.1,0.01
betweenness,1,3,0.9457720245160616,0.1,0.01
betweenness,1,4,0.9862862347241197,0.1,0.01
betweenness,1,5,0.994326368203773,0.1,0.01
betweenness,1,6,0.9959836659126708,0.1,0.01
betweenness,1,7,0.9962076250625219,0.1,0.01
betweenness,1,8,0.9963345352474375,0.1,0.01
betweenness,1,9,0.9963345352474375,0.1,0.01
betweenness,2,0,0.009996043388352631,0.1,0.01
betweenness,2,1,0.47391249169484817,0.1,0.01
betweenness,2,2,0.7386023455988294,0.1,0.01
betweenness,2,3,0.9457720245160616,0.1,0.01
betweenness,2,4,0.9862862347241197,0.1,0.01
betweenness,2,5,0.994326368203773,0.1,0.01
betweenness,2,6,0.9959836659126708,0.1,0.01
betweenness,2,7,0.9962076250625219,0.1,0.01
betweenness,2,8,0.9963345352474375,0.1,0.01
betweenness,2,9,0.9963345352474375,0.1,0.01
betweenness,3,0,0.009996043388352631,0.1,0.01
betweenness,3,1,0.47391249169484817,0.1,0.01
betweenness,3,2,0.7386023455988294,0.1,0.01
betweenness,3,3,0.9457720245160616,0.1,0.01
betweenness,3,4,0.9862862347241197,0.1,0.01
betweenness,3,5,0.994326368203773,0.1,0.01
betweenness,3,6,0.9959836659126708,0.1,0.01
betweenness,3,7,0.9962076250625219,0.1,0.01
betweenness,3,8,0.9963345352474375,0.1,0.01
betweenness,3,9,0.9963345352474375,0.1,0.01
betweenness,4,0,0.009996043388352631,0.1,0.01
betweenness,4,1,0.47391249169484817,0.1,0.01
betweenness,4,2,0.7386023455988294,0.1,0.01
betweenness,4,3,0.9457720245160616,0.1,0.01
betweenness,4,4,0.9862862347241197,0.1,0.01
betweenness,4,5,0.994326368203773,0.1,0.01
betweenness,4,6,0.9959836659126708,0.1,0.01
betweenness,4,7,0.9962076250625219,0.1,0.01
betweenness,4,8,0.9963345352474375,0.1,0.01
betweenness,4,9,0.9963345352474375,0.1,0.01
betweenness,5,0,0.009996043388352631,0.1,0.01
betweenness,5,1,0.47391249169484817,0.1,0.01
betweenness,5,2,0.7386023455988294,0.1,0.01
betweenness,5,3,0.9457720245160616,0.1,0.01
betweenness,5,4,0.9862862347241197,0.1,0.01
betweenness,5,5,0.994326368203773,0.1,0.01
betweenness,5,6,0.9959836659126708,0.1,0.01
betweenness,5,7,0.9962076250625219,0.1,0.01
betweenness,5,8,0.9963345352474375,0.1,0.01
betweenness,5,9,0.9963345352474375,0.1,0.01
betweenness,6,0,0.009996043388352631,0.1,0.01
betweenness,6,1,0.47391249169484817,0.1,0.01
betweenness,6,2,0.7386023455988294,0.1,0.01
betweenness,6,3,0.9457720245160616,0.1,0.01
betweenness,6,4,0.9862862347241197,0.1,0.01
betweenness,6,5,0.994326368203773,0.1,0.01
betweenness,6,6,0.9959836659126708,0.1,0.01
betweenness,6,7,0.9962076250625219,0.1,0.01
betweenness,6,8,0.9963345352474375,0.1,0.01
betweenness,6,9,0.9963345352474375,0.1,0.01
betweenness,7,0,0.009996043388352631,0.1,0.01
betweenness,7,1,0.47391249169484817,0.1,0.01
betweenness,7,2,0.7386023455988294,0.1,0.01
betweenness,7,3,0.9457720245160616,0.1,0.01
betweenness,7,4,0.9862862347241197,0.1,0.01
betweenness,7,5,0.994326368203773,0.1,0.01
betweenness,7,6,0.9959836659126708,0.1,0.01
betweenness,7,7,0.9962076250625219,0.1,0.01
betweenness,7,8,0.9963345352474375,0.1,0.01
betweenness,7,9,0.9963345352474375,0.1,0.01
betweenness,8,0,0.009996043388352631,0.1,0.01
betweenness,8,1,0.47391249169484817,0.1,0.01
betweenness,8,2,0.7386023455988294,0.1,0.01
betweenness,8,3,0.9457720245160616,0.1,0.01
betweenness,8,4,0.9862862347241197,0.1,0.01
betweenness,8,5,0.994326368203773,0.1,0.01
betweenness,8,6,0.9959836659126708,0.1,0.01
betweenness,8,7,0.9962076250625219,0.1,0.01
betweenness,8,8,0.9963345352474375,0.1,0.01
betweenness,8,9,0.9963345352474375,0.1,0.01
betweenness,9,0,0.009996043388352631,0.1,0.01
betweenness,9,1,0.47391249169484817,0.1,0.01
betweenness,9,2,0.7386023455988294,0.1,0.01
betweenness,9,3,0.9457720245160616,0.1,0.01
betweenness,9,4,0.9862862347241197,0.1,0.01
betweenness,9,5,0.994326368203773,0.1,0.01
betweenness,9,6,0.9959836659126708,0.1,0.01
betweenness,9,7,0.9962076250625219,0.1,0.01
betweenness,9,8,0.9963345352474375,0.1,0.01
betweenness,9,9,0.9963345352474375,0.1,0.01
random,0,0,0.019999552081700296,0.1,0.02
random,0,1,0.09173366777899711,0.1,0.02
random,0,2,0.15587556829634275,0.1,0.02
random,0,3,0.42647047845139713,0.1,0.02
random,0,4,0.792016602838309,0.1,0.02
random,0,5,0.964965323658298,0.1,0.02
random,0,6,0.9916836502355304,0.1,0.02
random,0,7,0.9961479026225617,0.1,0.02
random,0,8,0.9968048494621248,0.1,0.02
random,0,9,0.9969616208670206,0.1,0.02
random,0,10,0.9969690861720155,0.1,0.02
random,0,11,0.9969840167820057,0.1,0.02
random,0,12,0.9969840167820057,0.1,0.02
random,1,0,0.019999552081700296,0.1,0.02
random,1,1,0.09126335356430987,0.1,0.02
random,1,2,0.15650265391592574,0.1,0.02
random,1,3,0.430434555403761,0.1,0.02
random,1,4,0.8078281188177943,0.1,0.02
random,1,5,0.9693250617753988,0.1,0.02
random,1,6,0.9924077848200489,0.1,0.02
random,1,7,0.9961255067075765,0.1,0.02
random,1,8,0.9970437392219659,0.1,0.02
random,1,9,0.9971109269669213,0.1,0.02
random,1,10,0.9972229065418468,0.1,0.02
random,1,11,0.9972378371518369,0.1,0.02
random,1,12,0.9972378371518369,0.1,0.02
random,2,0,0.019999552081700296,0.1,0.02
random,2,1,0.08996439049517369,0.1,0.02
random,2,2,0.1521055892738498,0.1,0.02
random,2,3,0.42016229573059205,0.1,0.02
random,2,4,0.7895007950549819,0.1,0.02
random,2,5,0.966226960202459,0.1,0.02
random,2,6,0.9929676826946765,0.1,0.02
random,2,7,0.9970138780019858,0.1,0.02
random,2,8,0.9976409636215687,0.1,0.02
random,2,9,0.9977529431964943,0.1,0.02
random,2,10,0.9977604085014893,0.1,0.02
random,2,11,0.9977753391114794,0.1,0.02
random,2,12,0.9977753391114794,0.1,0.02
random,3,0,0.019999552081700296,0.1,0.02
random,3,1,0.0880383418064545,0.1,0.02
random,3,2,0.14832067964136675,0.1,0.02
random,3,3,0.412801505005487,0.1,0.02
random,3,4,0.7828940001343755,0.1,0.02
random,3,5,0.9634573320493008,0.1,0.02
random,3,6,0.9912058707158481,0.1,0.02
random,3,7,0.9963867923824028,0.1,0.02
random,3,8,0.997290094286802,0.1,0.02
random,3,9,0.9974244697767127,0.1,0.02
random,3,10,0.9974319350817078,0.1,0.02
random,3,11,0.9974468656916978,0.1,0.02
random,3,12,0.9974468656916978,0.1,0.02
random,4,0,0.019999552081700296,0.1,0.02
random,4,1,0.08011765320672176,0.1,0.02
random,4,2,0.1336214941061417,0.1,0.02
random,4,3,0.3605145088202579,0.1,0.02
random,4,4,0.719005919986861,0.1,0.02
random,4,5,0.9517293379021,0.1,0.02
random,4,6,0.9897576015468112,0.1,0.02
random,4,7,0.9952968578531276,0.1,0.02
random,4,8,0.9968869678170702,0.1,0.02
random,4,9,0.9969765514770106,0.1,0.02
random,4,10,0.9970885310519362,0.1,0.02
random,4,11,0.9971034616619262,0.1,0.02
random,4,12,0.9971034616619262,0.1,0.02
random,5,0,0.019999552081700296,0.1,0.02
random,5,1,0.08701559502213463,0.1,0.02
random,5,2,0.1470291818772256,0.1,0.02
random,5,3,0.40394018797637976,0.1,0.02
random,5,4,0.7720543772815839,0.1,0.02
random,5,5,0.9636364993691817,0.1,0.02
random,5,6,0.9920494501802871,0.1,0.02
random,5,7,0.9961404373175666,0.1,0.02
random,5,8,0.9975289840466433,0.1,0.02
random,5,9,0.9977902697214694,0.1,0.02
random,5,10,0.9977902697214694,0.1,0.02
random,6,0,0.019999552081700296,0.1,0.02
random,6,1,0.08318589355968138,0.1,0.02
random,6,2,0.13930259120736377,0.1,0.02
random,6,3,0.37602741259994177,0.1,0.02
random,6,4,0.7434846550655827,0.1,0.02
random,6,5,0.9537375049457646,0.1,0.02
random,6,6,0.9898621158167417,0.1,0.02
random,6,7,0.9955133516979836,0.1,0.02
random,6,8,0.9966182168372489,0.1,0.02
random,6,9,0.9970213433069808,0.1,0.02
random,6,10,0.997066135136951,0.1,0.02
random,6,11,0.9970810657469411,0.1,0.02
random,6,12,0.9970810657469411,0.1,0.02
random,7,0,0.019999552081700296,0.1,0.02
random,7,1,0.08473121169365375,0.1,0.02
random,7,2,0.14261718662515957,0.1,0.02
random,7,3,0.3756093555202198,0.1,0.02
random,7,4,0.7546378207281659,0.1,0.02
random,7,5,0.9608519406060334,0.1,0.02
random,7,6,0.9919673318253417,0.1,0.02
random,7,7,0.9966182168372489,0.1,0.02
random,7,8,0.9973647473367524,0.1,0.02
random,7,9,0.9975289840466433,0.1,0.02
random,7,10,0.9975588452666234,0.1,0.02
random,7,11,0.9975588452666234,0.1,0.02
random,8,0,0.019999552081700296,0.1,0.02
random,8,1,0.09134547191925527,0.1,0.02
random,8,2,0.1549200092569782,0.1,0.02
random,8,3,0.4229020626637701,0.1,0.02
random,8,4,0.8011093443222623,0.1,0.02
random,8,5,0.9699446820899867,0.1,0.02
random,8,6,0.9929303561697013,0.1,0.02
random,8,7,0.9965360984823035,0.1,0.02
random,8,8,0.9970362739169709,0.1,0.02
random,8,9,0.9971258575769113,0.1,0.02
random,8,10,0.9971407881869013,0.1,0.02
random,8,11,0.9971407881869013,0.1,0.02
degree,0,0,0.019999552081700296,0.1,0.02
degree,0,1,0.6048614066127672,0.1,0.02
degree,0,2,0.8270960710099811,0.1,0.02
degree,0,3,0.9586272797175128,0.1,0.02
degree,0,4,0.9893096832471091,0.1,0.02
degree,0,5,0.9948564048584205,0.1,0.02
degree,0,6,0.9959612699976857,0.1,0.02
degree,0,7,0.9959762006076758,0.1,0.02
degree,0,8,0.9959911312176659,0.1,0.02
degree,0,9,0.9959911312176659,0.1,0.02
random,9,0,0.019999552081700296,0.1,0.02
random,9,1,0.08267078751502392,0.1,0.02
random,9,2,0.13791404447828717,0.1,0.02
random,9,3,0.3671511649608445,0.1,0.02
random,9,4,0.7388337700536756,0.1,0.02
random,9,5,0.9556336924145036,0.1,0.02
random,9,6,0.9905115973513098,0.1,0.02
random,9,7,0.9959687353026808,0.1,0.02
random,9,8,0.9970885310519362,0.1,0.02
random,9,9,0.9971706494068815,0.1,0.02
random,9,10,0.997275163676812,0.1,0.02
random,9,11,0.997275163676812,0.1,0.02
degree,1,0,0.019999552081700296,0.1,0.02
degree,1,1,0.6048614066127672,0.1,0.02
degree,1,2,0.8270960710099811,0.1,0.02
degree,1,3,0.9586272797175128,0.1,0.02
degree,1,4,0.9893096832471091,0.1,0.02
degree,1,5,0.9948564048584205,0.1,0.02
degree,1,6,0.9959612699976857,0.1,0.02
degree,1,7,0.9959762006076758,0.1,0.02
degree,1,8,0.9959911312176659,0.1,0.02
degree,1,9,0.9959911312176659,0.1,0.02
degree,2,0,0.019999552081700296,0.1,0.02
degree,2,1,0.6048614066127672,0.1,0.02
degree,2,2,0.8270960710099811,0.1,0.02
degree,2,3,0.9586272797175128,0.1,0.02
degree,2,4,0.9893096832471091,0.1,0.02
degree,2,5,0.9948564048584205,0.1,0.02
degree,2,6,0.9959612699976857,0.1,0.02
degree,2,7,0.9959762006076758,0.1,0.02
degree,2,8,0.9959911312176659,0.1,0.02
degree,2,9,0.9959911312176659,0.1,0.02
degree,3,0,0.019999552081700296,0.1,0.02
degree,3,1,0.6048614066127672,0.1,0.02
degree,3,2,0.8270960710099811,0.1,0.02
degree,3,3,0.9586272797175128,0.1,0.02
degree,3,4,0.9893096832471091,0.1,0.02
degree,3,5,0.9948564048584205,0.1,0.02
degree,3,6,0.9959612699976857,0.1,0.02
degree,3,7,0.9959762006076758,0.1,0.02
degree,3,8,0.9959911312176659,0.1,0.02
degree,3,9,0.9959911312176659,0.1,0.02
degree,4,0,0.019999552081700296,0.1,0.02
degree,4,1,0.6048614066127672,0.1,0.02
degree,4,2,0.8270960710099811,0.1,0.02
degree,4,3,0.9586272797175128,0.1,0.02
degree,4,4,0.9893096832471091,0.1,0.02
degree,4,5,0.9948564048584205,0.1,0.02
degree,4,6,0.9959612699976857,0.1,0.02
degree,4,7,0.9959762006076758,0.1,0.02
degree,4,8,0.9959911312176659,0.1,0.02
degree,4,9,0.9959911312176659,0.1,0.02
degree,5,0,0.019999552081700296,0.1,0.02
degree,5,1,0.6048614066127672,0.1,0.02
degree,5,2,0.8270960710099811,0.1,0.02
degree,5,3,0.9586272797175128,0.1,0.02
degree,5,4,0.9893096832471091,0.1,0.02
degree,5,5,0.9948564048584205,0.1,0.02
degree,5,6,0.9959612699976857,0.1,0.02
degree,5,7,0.9959762006076758,0.1,0.02
degree,5,8,0.9959911312176659,0.1,0.02
degree,5,9,0.9959911312176659,0.1,0.02
degree,6,0,0.019999552081700296,0.1,0.02
degree,6,1,0.6048614066127672,0.1,0.02
degree,6,2,0.8270960710099811,0.1,0.02
degree,6,3,0.9586272797175128,0.1,0.02
degree,6,4,0.9893096832471091,0.1,0.02
degree,6,5,0.9948564048584205,0.1,0.02
degree,6,6,0.9959612699976857,0.1,0.02
degree,6,7,0.9959762006076758,0.1,0.02
degree,6,8,0.9959911312176659,0.1,0.02
degree,6,9,0.9959911312176659,0.1,0.02
degree,7,0,0.019999552081700296,0.1,0.02
degree,7,1,0.6048614066127672,0.1,0.02
degree,7,2,0.8270960710099811,0.1,0.02
degree,7,3,0.9586272797175128,0.1,0.02
degree,7,4,0.9893096832471091,0.1,0.02
degree,7,5,0.9948564048584205,0.1,0.02
degree,7,6,0.9959612699976857,0.1,0.02
degree,7,7,0.9959762006076758,0.1,0.02
degree,7,8,0.9959911312176659,0.1,0.02
degree,7,9,0.9959911312176659,0.1,0.02
degree,8,0,0.019999552081700296,0.1,0.02
degree,8,1,0.6048614066127672,0.1,0.02
degree,8,2,0.8270960710099811,0.1,0.02
degree,8,3,0.9586272797175128,0.1,0.02
degree,8,4,0.9893096832471091,0.1,0.02
degree,8,5,0.9948564048584205,0.1,0.02
degree,8,6,0.9959612699976857,0.1,0.02
degree,8,7,0.9959762006076758,0.1,0.02
degree,8,8,0.9959911312176659,0.1,0.02
degree,8,9,0.9959911312176659,0.1,0.02
degree,9,0,0.019999552081700296,0.1,0.02
degree,9,1,0.6048614066127672,0.1,0.02
degree,9,2,0.8270960710099811,0.1,0.02
degree,9,3,0.9586272797175128,0.1,0.02
degree,9,4,0.9893096832471091,0.1,0.02
degree,9,5,0.9948564048584205,0.1,0.02
degree,9,6,0.9959612699976857,0.1,0.02
degree,9,7,0.9959762006076758,0.1,0.02
degree,9,8,0.9959911312176659,0.1,0.02
degree,9,9,0.9959911312176659,0.1,0.02
betweenness,0,0,0.019999552081700296,0.1,0.02
betweenness,0,1,0.6410009480937344,0.1,0.02
betweenness,0,2,0.8780393122961039,0.1,0.02
betweenness,0,3,0.9781341216695408,0.1,0.02
betweenness,0,4,0.9935275805693041,0.1,0.02
betweenness,0,5,0.9958268945077751,0.1,0.02
betweenness,0,6,0.996215090367517,0.1,0.02
betweenness,0,7,0.9963345352474375,0.1,0.02
