node,degree,strategy,adoption_time,tau,seed_fraction
KisfaludiA,19,random,5,0.05,0.0025
OpalskiA,19,random,5,0.05,0.0025
PatakyovaM,19,random,5,0.05,0.0025
PerakisE,19,random,5,0.05,0.0025
PorkonaJ,19,random,5,0.05,0.0025
deWulfH,19,random,5,0.05,0.0025
denHollanderS,3,random,5,0.05,0.0025
LubbersLA,2,random,5,0.05,0.0025
LukácsG,4,random,5,0.05,0.0025
OosterhuisHEM,2,random,5,0.05,0.0025
BroufasGD,11,random,5,0.05,0.0025
SteppuhnA,11,random,5,0.05,0.0025
WäckersF,13,random,5,0.05,0.0025
PerssonH,1,random,5,0.05,0.0025
ChalinorJ,3,random,5,0.05,0.0025
KoszowyM,2,random,5,0.05,0.0025
RaknerudA,1,random,5,0.05,0.0025
LobbezooFNSMWG,4,random,5,0.05,0.0025
GoordenM,4,random,5,0.05,0.0025
WillemsenEMCBFCAM,4,random,5,0.05,0.0025
NoomMJFCCMUGCA,4,random,5,0.05,0.0025
Hakkaart-vanRoijenL,4,random,5,0.05,0.0025
KuijkA,5,random,5,0.05,0.0025
TienstraM,3,random,5,0.05,0.0025
teBeestD,14,random,5,0.05,0.0025
RossiS,21,random,5,0.05,0.0025
ScheckenbachK,14,random,5,0.05,0.0025
BertaniN,14,random,5,0.05,0.0025
LanfrancoD,14,random,5,0.05,0.0025
SiliniEM,14,random,5,0.05,0.0025
OenerSZ,5,random,5,0.05,0.0025
ĀboliņšH,5,random,5,0.05,0.0025
MohrC,24,random,5,0.05,0.0025
TerHorstA,8,random,5,0.05,0.0025
FraserJC,1,random,5,0.05,0.0025
HalpernM,41,random,5,0.05,0.0025
RobinsonT,16,random,5,0.05,0.0025
LahuisF,93,random,5,0.05,0.0025
VanEylenV,16,random,5,0.05,0.0025
SingDAEG,16,random,5,0.05,0.0025
SidorovskaiaN,6,random,5,0.05,0.0025
ButterfieldJN,3,random,5,0.05,0.0025
HorstF,5,random,5,0.05,0.0025
DenOudstenB,5,random,5,0.05,0.0025
ZijlstraW,5,random,5,0.05,0.0025
HyttinenT,3,random,5,0.05,0.0025
PaoliniG,2,random,5,0.05,0.0025
KhairulIkramNKB,5,random,5,0.05,0.0025
PeramunaAV,5,random,5,0.05,0.0025
SchotmanN,8,random,5,0.05,0.0025
PeetersCFW,8,random,5,0.05,0.0025
VanLysebettensW,14,random,5,0.05,0.0025
GermonpréC,12,random,5,0.05,0.0025
CarretteS,12,random,5,0.05,0.0025
DaelemansS,14,random,5,0.05,0.0025
ThyrionL,19,random,5,0.05,0.0025
CarretteE,25,random,5,0.05,0.0025
LimYS,2,random,5,0.05,0.0025
MarklundS,8,random,5,0.05,0.0025
MorsinkSSBE,5,random,5,0.05,0.0025
GlorieN,5,random,5,0.05,0.0025
JanalMN,3,random,5,0.05,0.0025
PagalingE,7,random,5,0.05,0.0025
VassilevaK,7,random,5,0.05,0.0025
MillsCG,7,random,5,0.05,0.0025
BlytheRASLJ,7,random,5,0.05,0.0025
StrathdeeF,7,random,5,0.05,0.0025
FreeA,7,random,5,0.05,0.0025
KootH,10,random,5,0.05,0.0025
Rodríguez-CruzFA,5,random,5,0.05,0.0025
PintoCMF,5,random,5,0.05,0.0025
TinioPPL,2,random,5,0.05,0.0025
RosolowskyEW,15,random,5,0.05,0.0025
WouterlootJ,15,random,5,0.05,0.0025
Xenidou-DervouI,4,random,5,0.05,0.0025
AnsariD,4,random,5,0.05,0.0025
vanLieshoutECDM,4,random,5,0.05,0.0025
deHaanT,3,random,5,0.05,0.0025
AspesiF,14,random,5,0.05,0.0025
NicolaisenMS,7,random,5,0.05,0.0025
vanderKwaakC,2,random,5,0.05,0.0025
TeiS,10,random,5,0.05,0.0025
FujinoJ,10,random,5,0.05,0.0025
KawadaR,10,random,5,0.05,0.0025
JankowskiKF,10,random,5,0.05,0.0025
KauppiJP,10,random,5,0.05,0.0025
MiyataJ,10,random,5,0.05,0.0025
MuraiT,10,random,5,0.05,0.0025
TakahashiH,14,random,5,0.05,0.0025
MarinelliA,5,random,5,0.05,0.0025
UrbanoA,6,random,5,0.05,0.0025
AndersonSN,10,random,5,0.05,0.0025
HodgmanC,10,random,5,0.05,0.0025
WesselinkJJ,10,random,5,0.05,0.0025
SpringerNM,10,random,5,0.05,0.0025
TurckF,10,random,5,0.05,0.0025
SzubaA,5,random,5,0.05,0.0025
WillemsT,17,random,5,0.05,0.0025
VanDoorenW,2,random,5,0.05,0.0025
ViaudA,1,random,5,0.05,0.0025
RichterCG,3,random,5,0.05,0.0025
ThompsonWH,3,random,5,0.05,0.0025
LernerEBSY,2,random,5,0.05,0.0025
PlambeckRL,4,random,5,0.05,0.0025
BoonCM,7,random,5,0.05,0.0025
SpencerRE,66,random,5,0.05,0.0025
AhnenML,42,random,5,0.05,0.0025
WendelC,24,random,5,0.05,0.0025
Arias-GaviriaJ,3,random,5,0.05,0.0025
KanjuoMrčelaA,5,random,5,0.05,0.0025
NiemistöC,5,random,5,0.05,0.0025
BertoliniD,6,random,5,0.05,0.0025
KolodrubetzD,6,random,5,0.05,0.0025
PietrulewiczP,7,random,5,0.05,0.0025
LazeyrasT,4,random,5,0.05,0.0025
BaldaufT,4,random,5,0.05,0.0025
BienerZ,1,random,5,0.05,0.0025
CamenzuliM,29,random,5,0.05,0.0025
CamlibelMK,3,random,5,0.05,0.0025
PangJS,3,random,5,0.05,0.0025
CamposMD,3,random,5,0.05,0.0025
CottinH,26,random,5,0.05,0.0025
KotlerJM,26,random,5,0.05,0.0025
BilliD,19,random,5,0.05,0.0025
CockellC,19,random,5,0.05,0.0025
DemetsR,31,random,5,0.05,0.0025
ElsaesserA,26,random,5,0.05,0.0025
d’HendecourtL,19,random,5,0.05,0.0025
MartinsZ,27,random,5,0.05,0.0025
QuinnRC,19,random,5,0.05,0.0025
RabbowE,26,random,5,0.05,0.0025
RettbergP,26,random,5,0.05,0.0025
RiccoAJ,26,random,5,0.05,0.0025
SlenzkaK,26,random,5,0.05,0.0025
delaTorreR,19,random,5,0.05,0.0025
deVeraJP,26,random,5,0.05,0.0025
WestallF,26,random,5,0.05,0.0025
KlammBA,19,random,5,0.05,0.0025
GriffithsBS,38,random,5,0.05,0.0025
vanHestRM,6,random,5,0.05,0.0025
GnanakumarESMAA,5,random,5,0.05,0.0025
GenglerR,5,random,5,0.05,0.0025
Vargas-SilvaC,3,random,5,0.05,0.0025
HiranoT,4,random,5,0.05,0.0025
SteckerK,4,random,5,0.05,0.0025
SatoMH,4,random,5,0.05,0.0025
CoeneMMR,4,random,5,0.05,0.0025
KangZB,2,random,5,0.05,0.0025
deHaanEH,2,random,5,0.05,0.0025
MeineckeALLWN,1,random,5,0.05,0.0025
WillenborgC,16,random,5,0.05,0.0025
RichterGMJSY,16,random,5,0.05,0.0025
SawalhaAH,16,random,5,0.05,0.0025
DireskeneliHSDGGAE,16,random,5,0.05,0.0025
KeceliHG,16,random,5,0.05,0.0025
MaitreP,7,random,5,0.05,0.0025
BernierM,7,random,5,0.05,0.0025
WysockiV,7,random,5,0.05,0.0025
BrouwersAA,1,random,5,0.05,0.0025
RyabovAB,4,random,5,0.05,0.0025
KawaguchiS,4,random,5,0.05,0.0025
BlasiusB,4,random,5,0.05,0.0025
VeermanCACD,2,random,5,0.05,0.0025
VuurenCLV,2,random,5,0.05,0.0025
VenterF,31,random,5,0.05,0.0025
WestE,4,random,5,0.05,0.0025
StuckelbergerA,4,random,5,0.05,0.0025
PautexS,4,random,5,0.05,0.0025
WoldegebrielM,7,random,5,0.05,0.0025
KlopMHVO,7,random,5,0.05,0.0025
JasperseB,7,random,5,0.05,0.0025
VogelW,7,random,5,0.05,0.0025
HeemanEJ,1,random,5,0.05,0.0025
FlemingRMT,22,random,5,0.05,0.0025
ZylberbergA,7,random,5,0.05,0.0025
OuelletteBG,7,random,5,0.05,0.0025
SigmanM,7,random,5,0.05,0.0025
RoelfsemaP,5,random,5,0.05,0.0025
BrölmannK,1,random,5,0.05,0.0025
Fernández-OntiverosJA,5,random,5,0.05,0.0025
PrietoEscuderoMA,5,random,5,0.05,0.0025
RebL,5,random,5,0.05,0.0025
González-MartínO,6,random,5,0.05,0.0025
ChampionD,29,random,5,0.05,0.0025
GenzelR,19,random,5,0.05,0.0025
GillessenS,25,random,5,0.05,0.0025
MerloniA,19,random,5,0.05,0.0025
MoriK,62,random,5,0.05,0.0025
WaisbergI,19,random,5,0.05,0.0025
RadfordT,6,random,5,0.05,0.0025
DucheneS,5,random,5,0.05,0.0025
LeguyCAD,11,random,5,0.05,0.0025
PourquieMJBM,5,random,5,0.05,0.0025
WottrichV,1,random,5,0.05,0.0025
HabibiMABM,1,random,5,0.05,0.0025
RidgersND,8,random,5,0.05,0.0025
VanLippeveldeW,14,random,5,0.05,0.0025
VanderDoesD,19,random,5,0.05,0.0025
BoutrotF,19,random,5,0.05,0.0025
EngelsdorfT,19,random,5,0.05,0.0025
McKennaJF,19,random,5,0.05,0.0025
VernhettesS,19,random,5,0.05,0.0025
KoevoetsI,19,random,5,0.05,0.0025
VeerabaguM,19,random,5,0.05,0.0025
MiedesE,19,random,5,0.05,0.0025
SegonzacC,19,random,5,0.05,0.0025
RouxM,19,random,5,0.05,0.0025
BredaAS,19,random,5,0.05,0.0025
HardtkeCS,23,random,5,0.05,0.0025
MouilleG,19,random,5,0.05,0.0025
HöfteH,19,random,5,0.05,0.0025
CardosoDC,5,random,5,0.05,0.0025
SandionigiA,5,random,5,0.05,0.0025
StalL,25,random,5,0.05,0.0025
RezaShaebaniM,4,random,5,0.05,0.0025
NajafiJ,4,random,5,0.05,0.0025
FarnudiA,6,random,5,0.05,0.0025
BecerraGonzálezJFLATC,6,random,5,0.05,0.0025
PerriM,25,random,5,0.05,0.0025
VerrecchiaF,21,random,5,0.05,0.0025
ReinthalR,6,random,5,0.05,0.0025
BosmaT,2,random,5,0.05,0.0025
BesselingB,1,random,5,0.05,0.0025
MollerstromJ,2,random,5,0.05,0.0025
WesselR,9,random,5,0.05,0.0025
MontserratLarrosaM,14,random,5,0.05,0.0025
GuzmanCTCI,4,random,5,0.05,0.0025
FukuiR,3,random,5,0.05,0.0025
GreenfieldC,3,random,5,0.05,0.0025
PogueK,3,random,5,0.05,0.0025
Gordon-HeckerTRED,3,random,5,0.05,0.0025
VandenBogaerdeB,7,random,5,0.05,0.0025
BelkinN,5,random,5,0.05,0.0025
KellyD,6,random,5,0.05,0.0025
LemmensL,4,random,5,0.05,0.0025
OliveiraHKV,6,random,5,0.05,0.0025
GondimMGC,9,random,5,0.05,0.0025
SabelisM,26,random,5,0.05,0.0025
RasmussenAW,2,random,5,0.05,0.0025
MannoC,19,random,5,0.05,0.0025
TarlingGA,19,random,5,0.05,0.0025
PeckVL,19,random,5,0.05,0.0025
AdhikariD,19,random,5,0.05,0.0025
BauerfeindE,19,random,5,0.05,0.0025
BerganAJ,19,random,5,0.05,0.0025
BerningMI,19,random,5,0.05,0.0025
BuitenhuisE,22,random,5,0.05,0.0025
BurridgeA,22,random,5,0.05,0.0025
ChiericiM,19,random,5,0.05,0.0025
FlöterS,19,random,5,0.05,0.0025
FranssonA,19,random,5,0.05,0.0025
GardnerJ,19,random,5,0.05,0.0025
HowesEL,19,random,5,0.05,0.0025
KimotoK,19,random,5,0.05,0.0025
ZiveriP,19,random,5,0.05,0.0025
VanDamF,1,random,5,0.05,0.0025
vanHalterenA,5,random,5,0.05,0.0025
MoordeJ,2,random,5,0.05,0.0025
VianelloG,17,random,5,0.05,0.0025
LaHeijW,8,random,5,0.05,0.0025
CelenkP,2,random,5,0.05,0.0025
deQueirozR,4,random,5,0.05,0.0025
OsorioGalindoM,4,random,5,0.05,0.0025
ZepedaCortésC,4,random,5,0.05,0.0025
ArrazolaRamírezJR,4,random,5,0.05,0.0025
HolmerR,5,random,5,0.05,0.0025
deBruijnS,5,random,5,0.05,0.0025
vanEedenA,7,random,5,0.05,0.0025
deWaardtM,1,random,5,0.05,0.0025
tenBergeJB,2,random,5,0.05,0.0025
KunnemanFA,4,random,5,0.05,0.0025
KaleeL,4,random,5,0.05,0.0025
HsuWY,3,random,5,0.05,0.0025
ZantoTP,3,random,5,0.05,0.0025
GazzaleyA,3,random,5,0.05,0.0025
ShawA,12,random,5,0.05,0.0025
In'tZandJJM,13,random,5,0.05,0.0025
vanderHeijdenHA,1,random,5,0.05,0.0025
KalaitzidisS,7,random,5,0.05,0.0025
NikoloaouK,7,random,5,0.05,0.0025
PapazisimouS,7,random,5,0.05,0.0025
ChristanisK,7,random,5,0.05,0.0025
RuospoM,18,random,5,0.05,0.0025
PalmerSC,18,random,5,0.05,0.0025
CraigJC,18,random,5,0.05,0.0025
PetruzziM,18,random,5,0.05,0.0025
DeBenedittisM,18,random,5,0.05,0.0025
FordP,19,random,5,0.05,0.0025
JohnsonDW,18,random,5,0.05,0.0025
TonelliM,18,random,5,0.05,0.0025
SaglimbeneV,18,random,5,0.05,0.0025
PellegriniF,18,random,5,0.05,0.0025
CeliaE,18,random,5,0.05,0.0025
GelfmanR,18,random,5,0.05,0.0025
LealMR,18,random,5,0.05,0.0025
TorokM,18,random,5,0.05,0.0025
StroumzaPBSA,18,random,5,0.05,0.0025
DulawaJ,18,random,5,0.05,0.0025
ORALDInvestigators,18,random,5,0.05,0.0025
MulakKE,4,random,5,0.05,0.0025
BonnCD,4,random,5,0.05,0.0025
AslinRN,4,random,5,0.05,0.0025
DayKPARY,8,random,5,0.05,0.0025
RougeronV,8,random,5,0.05,0.0025
ChenDS,8,random,5,0.05,0.0025
RorickMMMNF,8,random,5,0.05,0.0025
DeloronP,8,random,5,0.05,0.0025
WooleyJ,5,random,5,0.05,0.0025
BerahaE,3,random,5,0.05,0.0025
KoegerlerP,7,random,5,0.05,0.0025
ZinsEL,9,random,5,0.05,0.0025
AlikhaniME,7,random,5,0.05,0.0025
vanderHouwenK,2,random,5,0.05,0.0025
GotinkRA,7,random,5,0.05,0.0025
YoungeJO,7,random,5,0.05,0.0025
WeryMF,7,random,5,0.05,0.0025
MichelsM,7,random,5,0.05,0.0025
vanRossumLFCRHJW,7,random,5,0.05,0.0025
HuninkMMG,7,random,5,0.05,0.0025
KolaitisGA,2,random,5,0.05,0.0025
DecarolisD,8,random,5,0.05,0.0025
OdarchenkoYI,8,random,5,0.05,0.0025
HerbertJJ,8,random,5,0.05,0.0025
RawleJ,8,random,5,0.05,0.0025
NicklinC,8,random,5,0.05,0.0025
BoyenHG,8,random,5,0.05,0.0025
AndradeT,4,random,5,0.05,0.0025
Cohen-MaldonadoD,6,random,5,0.05,0.0025
KleineR,5,random,5,0.05,0.0025
SchranzEM,3,random,5,0.05,0.0025
vanDijkAPJ,15,random,5,0.05,0.0025
WaagenEO,27,random,5,0.05,0.0025
CarterTS,6,random,5,0.05,0.0025
WilsonMR,6,random,5,0.05,0.0025
CrumpMP,6,random,5,0.05,0.0025
AchouriotiT,1,random,5,0.05,0.0025
MoniquetA,3,random,5,0.05,0.0025
BattistoniE,2,random,5,0.05,0.0025
VanKootenJ,6,random,5,0.05,0.0025
VanderWoudenJC,6,random,5,0.05,0.0025
LandinoD,5,random,5,0.05,0.0025
DonnarummaV,5,random,5,0.05,0.0025
CastroflorioT,8,random,5,0.05,0.0025
NipJE,8,random,5,0.05,0.0025
MulaseM,5,random,5,0.05,0.0025
Esquivel-MuelbertA,18,random,5,0.05,0.0025
BakerTR,18,random,5,0.05,0.0025
DexterKG,18,random,5,0.05,0.0025
LewisSL,18,random,5,0.05,0.0025
terSteegeHLGG,18,random,5,0.05,0.0025
MonteagudoMendozaA,18,random,5,0.05,0.0025
BrienenR,18,random,5,0.05,0.0025
PitmanN,18,random,5,0.05,0.0025
AlonsoA,27,random,5,0.05,0.0025
Peña‐ClarosM,18,random,5,0.05,0.0025
AhuiteM,18,random,5,0.05,0.0025
AlexiaidesM,18,random,5,0.05,0.0025
ÁlvarezDávilaE,18,random,5,0.05,0.0025
AraujoMurakamiA,18,random,5,0.05,0.0025
ArroyoL,18,random,5,0.05,0.0025
AulestiaM,18,random,5,0.05,0.0025
TjadenC,2,random,5,0.05,0.0025
vanBoomWH,2,random,5,0.05,0.0025
LuFY,3,random,5,0.05,0.0025
DengG,3,random,5,0.05,0.0025
TangYL,3,random,5,0.05,0.0025
GiancristofaroRA,3,random,5,0.05,0.0025
MayneQ,1,random,5,0.05,0.0025
SeguraR,4,random,5,0.05,0.0025
DaalhuizenF,3,random,5,0.05,0.0025
KrcmarM,4,random,5,0.05,0.0025
RaeisolsadatiOskoueiM,1,random,5,0.05,0.0025
TheKM3NeTcollaborationAMS,11,random,5,0.05,0.0025
WiggersL,21,random,5,0.05,0.0025
WolfED,11,random,5,0.05,0.0025
ZhouYVVI,3,random,5,0.05,0.0025
MillerVD,3,random,5,0.05,0.0025
vanNoordW,1,random,5,0.05,0.0025
PallavaramS,9,random,5,0.05,0.0025
PhibbsFTMRD,9,random,5,0.05,0.0025
D'HaesePF,9,random,5,0.05,0.0025
OkunMS,9,random,5,0.05,0.0025
vandeBeekGP,2,random,5,0.05,0.0025
HillenaarHMP,2,random,5,0.05,0.0025
vanderWeijB,6,random,5,0.05,0.0025
PearceMT,7,random,5,0.05,0.0025
SchaeferM,20,random,5,0.05,0.0025
CasalS,3,random,5,0.05,0.0025
DellaValleN,3,random,5,0.05,0.0025
MittoneL,3,random,5,0.05,0.0025
ChapinBM,9,random,5,0.05,0.0025
MetolaP,9,random,5,0.05,0.0025
VankayalaSL,7,random,5,0.05,0.0025
WoodcockHL,7,random,5,0.05,0.0025
LynchVM,9,random,5,0.05,0.0025
LarkinJD,9,random,5,0.05,0.0025
AnslynEV,9,random,5,0.05,0.0025
WentinkMQ,3,random,5,0.05,0.0025
HuijbersEJM,3,random,5,0.05,0.0025
GriffioenAW,3,random,5,0.05,0.0025
MetzlerP,4,random,5,0.05,0.0025
KoschorreckM,4,random,5,0.05,0.0025
BoehrerB,4,random,5,0.05,0.0025
JalE,61,random,5,0.05,0.0025
GrayAX,41,random,5,0.05,0.0025
ArenholzE,52,random,5,0.05,0.0025
vandePeppelJ,5,random,5,0.05,0.0025
StriniT,5,random,5,0.05,0.0025
TilburgJ,5,random,5,0.05,0.0025
vanWijnenAJ,5,random,5,0.05,0.0025
SchwarzH,11,random,5,0.05,0.0025
HaunerIM,4,random,5,0.05,0.0025
BeattieJK,4,random,5,0.05,0.0025
RinnooyKanW,1,random,5,0.05,0.0025
XuYT,8,random,5,0.05,0.0025
ZhouDD,8,random,5,0.05,0.0025
ZhangJP,13,random,5,0.05,0.0025
ChenXM,13,random,5,0.05,0.0025
ModinosG,7,random,5,0.05,0.0025
McLaughlinA,7,random,5,0.05,0.0025
EgertonA,7,random,5,0.05,0.0025
McMullenK,7,random,5,0.05,0.0025
KumariV,21,random,5,0.05,0.0025
BostromAC,11,random,5,0.05,0.0025
DurksenT,2,random,5,0.05,0.0025
McFarlandJ,34,random,5,0.05,0.0025
OdlandML,2,random,5,0.05,0.0025
DeLangheR,1,random,5,0.05,0.0025
DiFinoLM,7,random,5,0.05,0.0025
TejosR,23,random,5,0.05,0.0025
PagnussatGC,7,random,5,0.05,0.0025
FeinholdtA,5,random,5,0.05,0.0025
LechelerSK,5,random,5,0.05,0.0025
GeogheganH,2,random,5,0.05,0.0025
McIlvennaK,2,random,5,0.05,0.0025
GutermannDLWN,3,random,5,0.05,0.0025
BornM,9,random,5,0.05,0.0025
MurziJ,1,random,5,0.05,0.0025
vandenBroekEPA,4,random,5,0.05,0.0025
VallentinR,4,random,5,0.05,0.0025
PleusM,3,random,5,0.05,0.0025
PłodzieńM,4,random,5,0.05,0.0025
KokkelmansS,4,random,5,0.05,0.0025
VanPraagM,6,random,5,0.05,0.0025
SchroyensN,6,random,5,0.05,0.0025
Serra-NegraJM,4,random,5,0.05,0.0025
MartinsCC,4,random,5,0.05,0.0025
StelliniE,4,random,5,0.05,0.0025
SherkhonovE,7,random,5,0.05,0.0025
StammlerSM,4,random,5,0.05,0.0025
VanBockstaeleBBSG,3,random,5,0.05,0.0025
ElinkSchuurmanJH,1,random,5,0.05,0.0025
LeenstraM,2,random,5,0.05,0.0025
vandenBleekenS,3,random,5,0.05,0.0025
HoetC,3,random,5,0.05,0.0025
BildtMM,12,random,5,0.05,0.0025
VerdamM,6,random,5,0.05,0.0025
VerhoestK,15,random,5,0.05,0.0025
NyamsurenE,2,random,5,0.05,0.0025
DegenaarNMDTJIF,5,random,5,0.05,0.0025
MataSanchezD,5,random,5,0.05,0.0025
BosmanRHSH,2,random,5,0.05,0.0025
ŠperkaJ,13,random,5,0.05,0.0025
BeckersJ,29,random,5,0.05,0.0025
KudrleV,13,random,5,0.05,0.0025
SchindlerB,13,random,5,0.05,0.0025
BarnesL,9,random,5,0.05,0.0025
GrayCJ,8,random,5,0.05,0.0025
ChambertS,9,random,5,0.05,0.0025
FlitschSL,13,random,5,0.05,0.0025
AlloucheAR,9,random,5,0.05,0.0025
HeesA,2,random,5,0.05,0.0025
FamaeyB,2,random,5,0.05,0.0025
HouwerzijlMS,2,random,5,0.05,0.0025
PeiL,2,random,5,0.05,0.0025
DumasP,9,random,5,0.05,0.0025
SchöflGGJS,6,random,5,0.05,0.0025
CostaFRC,18,random,5,0.05,0.0025
BongersFPCM,18,random,5,0.05,0.0025
ClementCR,18,random,5,0.05,0.0025
FigueiredoFOG,18,random,5,0.05,0.0025
MendozaAM,18,random,5,0.05,0.0025
KollerE,19,random,5,0.05,0.0025
SowerbyA,63,random,5,0.05,0.0025
GuidolottiGKLEKDGLKE,19,random,5,0.05,0.0025
LarsenKS,40,random,5,0.05,0.0025
LiberatiD,26,random,5,0.05,0.0025
RansijnJ,26,random,5,0.05,0.0025
RobinsonDA,19,random,5,0.05,0.0025
DukesJS,67,random,5,0.05,0.0025
D'AndreaL,9,random,5,0.05,0.0025
vandeWielC,21,random,5,0.05,0.0025
GuadagnuoloR,9,random,5,0.05,0.0025
KozlowskiG,9,random,5,0.05,0.0025
denNijsH,27,random,5,0.05,0.0025
SmadjaC,1,random,5,0.05,0.0025
PapeoL,2,random,5,0.05,0.0025
Soto-FaracoS,2,random,5,0.05,0.0025
AlberdingkThijmT,11,random,5,0.05,0.0025
CochraneC,11,random,5,0.05,0.0025
HalvemaanK,11,random,5,0.05,0.0025
KimminsM,11,random,5,0.05,0.0025
LijbrinkS,11,random,5,0.05,0.0025
NaderiN,11,random,5,0.05,0.0025
RheaultL,11,random,5,0.05,0.0025
PolyanovskyR,11,random,5,0.05,0.0025
WhyteT,11,random,5,0.05,0.0025
BesoldTR,4,random,5,0.05,0.0025
d'AvilaGarcezA,4,random,5,0.05,0.0025
CatanzaritiAM,6,random,5,0.05,0.0025
DoHTT,6,random,5,0.05,0.0025
BruP,6,random,5,0.05,0.0025
ThatcherLF,6,random,5,0.05,0.0025
JonesDA,6,random,5,0.05,0.0025
PrinsBC,2,random,5,0.05,0.0025
GrosmanAH,16,random,5,0.05,0.0025
HoltzAM,4,random,5,0.05,0.0025
HollerE,1,random,5,0.05,0.0025
MäkinenJ,1,random,5,0.05,0.0025
BreenG,34,random,5,0.05,0.0025
vanHimbergenJAJ,22,random,5,0.05,0.0025
MusgraveA,56,random,5,0.05,0.0025
OdusolaAO,24,random,5,0.05,0.0025
BolarinwaOA,23,random,5,0.05,0.0025
AkandeT,24,random,5,0.05,0.0025
BeuneE,8,random,5,0.05,0.0025
LismontK,2,random,5,0.05,0.0025
SotodeAmestiV,1,random,5,0.05,0.0025
VanVugtM,5,random,5,0.05,0.0025
RozakouK,1,random,5,0.05,0.0025
SwartNM,4,random,5,0.05,0.0025
MuijselaarMMLSPEG,4,random,5,0.05,0.0025
WatkinsE,3,random,5,0.05,0.0025
TrungNV,30,random,5,0.05,0.0025
MatamorosSCMJJ,15,random,5,0.05,0.0025
NghiaNH,15,random,5,0.05,0.0025
NhungNT,15,random,5,0.05,0.0025
ChieuTTB,24,random,5,0.05,0.0025
MaiHH,18,random,5,0.05,0.0025
VanRooijenW,15,random,5,0.05,0.0025
WagenaarJA,33,random,5,0.05,0.0025
MaiNTN,15,random,5,0.05,0.0025
HieuTQ,18,random,5,0.05,0.0025
ThwaitesG,15,random,5,0.05,0.0025
HoaNT,26,random,5,0.05,0.0025
BaudischA,11,random,5,0.05,0.0025
IrazoquiM,1,random,5,0.05,0.0025
YanH,2,random,5,0.05,0.0025
GlaserSSF,2,random,5,0.05,0.0025
SarsD,4,random,5,0.05,0.0025
PardoP,4,random,5,0.05,0.0025
SchwarzentruberF,4,random,5,0.05,0.0025
ZegersVM,2,random,5,0.05,0.0025
ReinhardR,6,random,5,0.05,0.0025
VergeerMR,6,random,5,0.05,0.0025
NataleG,13,random,5,0.05,0.0025
GirartJM,5,random,5,0.05,0.0025
HoppeSJM,8,random,5,0.05,0.0025
ChittyM,8,random,5,0.05,0.0025
WelchE,8,random,5,0.05,0.0025
FarkasT,8,random,5,0.05,0.0025
GrannemanSJC,3,random,5,0.05,0.0025
vanHeesRPJ,3,random,5,0.05,0.0025
DietrichKHMC,3,random,5,0.05,0.0025
VerschurenP,14,random,5,0.05,0.0025
GaleaA,3,random,5,0.05,0.0025
HryczukA,3,random,5,0.05,0.0025
EstakhriNM,4,random,5,0.05,0.0025
VenselaarH,11,random,5,0.05,0.0025
BolikhovskayaN,6,random,5,0.05,0.0025
VerlindenV,6,random,5,0.05,0.0025
vanderSchaarM,1,random,5,0.05,0.0025
GebremariamMKVCC,4,random,5,0.05,0.0025
StokFMSMM,4,random,5,0.05,0.0025
LangT,10,random,5,0.05,0.0025
BloomfieldS,10,random,5,0.05,0.0025
ChopardA,10,random,5,0.05,0.0025
RittwegerJ,10,random,5,0.05,0.0025
KyparosA,10,random,5,0.05,0.0025
BlottnerD,10,random,5,0.05,0.0025
VuoriI,10,random,5,0.05,0.0025
CavanaghPR,10,random,5,0.05,0.0025
NatalucciL,39,random,5,0.05,0.0025
SchmelzRM,47,random,5,0.05,0.0025
vanZomerenAVTP,5,random,5,0.05,0.0025
ComansRNJ,5,random,5,0.05,0.0025
VellerC,4,random,5,0.05,0.0025
VenterJH,3,random,5,0.05,0.0025
CarpenterBD,14,random,5,0.05,0.0025
FinkeJD,14,random,5,0.05,0.0025
TorresiE,14,random,5,0.05,0.0025
NesciR,14,random,5,0.05,0.0025
BelfioreA,53,random,5,0.05,0.0025
PuccettiS,19,random,5,0.05,0.0025
RodriguezCastilloGA,35,random,5,0.05,0.0025
D'AgostinoD,23,random,5,0.05,0.0025
NovaraG,36,random,5,0.05,0.0025
BenitoM,4,random,5,0.05,0.0025
BernalN,4,random,5,0.05,0.0025
IoccoF,8,random,5,0.05,0.0025
ChellappanBijuV,4,random,5,0.05,0.0025
DenToomIJ,9,random,5,0.05,0.0025
DijkstraKA,3,random,5,0.05,0.0025
MoussaouiD,1,random,5,0.05,0.0025
VittinoA,8,random,5,0.05,0.0025
DiBernardoG,7,random,5,0.05,0.0025
LigoriniA,7,random,5,0.05,0.0025
UllioP,10,random,5,0.05,0.0025
FrehenL,5,random,5,0.05,0.0025
vanWelW,5,random,5,0.05,0.0025
vanValkengoedJ,5,random,5,0.05,0.0025
BoeijenD,7,random,5,0.05,0.0025
deVoogtPWP,4,random,5,0.05,0.0025
Ilhan-SungurE,4,random,5,0.05,0.0025
OzuolmezD,4,random,5,0.05,0.0025
ÇotukA,4,random,5,0.05,0.0025
CanseverN,4,random,5,0.05,0.0025
NoveckI,26,random,5,0.05,0.0025
AlexandreACSG,5,random,5,0.05,0.0025
KnottC,5,random,5,0.05,0.0025
LiewCS,5,random,5,0.05,0.0025
AtkinsonMP,5,random,5,0.05,0.0025
GaleaM,5,random,5,0.05,0.0025
AngTF,5,random,5,0.05,0.0025
